Function,Memory_Size,Max_Memory_Used,Duration,Billed_Duration,UTC_Timestamp,RequestId
f1,256,40,13.58,14,1664447835.0,55a67189-e3d5-49a0-80a9-3e7d6d658f52
f1,256,40,10.98,11,1664447840.0,ceb13622-5a80-4b9e-a65c-4fd2fb0f9ea9
f1,256,40,4.34,5,1664447845.0,5a7b7896-bb7b-4f41-a426-9e40cce11093
f1,256,40,4.64,5,1664447850.0,4a3fda0d-2eae-4a44-adb4-4304dcacdf9a
f1,256,40,4.85,5,1664447855.0,d4f4956b-2dd1-4bc0-bbeb-9cb743505f53
f1,256,40,4.33,5,1664447860.0,43247c33-f33e-4157-aba0-d0afd902faed
f1,256,40,4.81,5,1664447865.0,fe687b19-0c2b-40ce-91c1-aaaf7cf6c3f8
f1,256,40,9.25,10,1664447871.0,40c57df2-bb0b-4830-801d-15ff49bbbb48
f1,256,40,5.39,6,1664447876.0,c4c5d002-a547-47d2-b9e4-d0eac18a0a72
f1,256,40,4.22,5,1664447881.0,b9fbb777-8a07-441f-a79b-9586d0e01369
f1,256,40,4.64,5,1664447886.0,7c5058fc-1eb9-431a-b19d-17e49d57623b
f1,256,40,4.27,5,1664447891.0,51cf1c46-e86d-4947-992e-f164a40cb8e7
f1,256,40,4.6,5,1664447896.0,a0d3b8f9-d99b-41ce-9909-a00ce741572c
f1,256,40,4.53,5,1664447901.0,570d5c35-94d2-446d-8b25-8926044a7dc1
f1,256,40,4.55,5,1664447906.0,d270c36d-0800-4962-97c8-5a55f313012f
f1,256,40,4.4,5,1664447911.0,bbbfda2a-78e2-4a95-bb08-637bed968383
f1,256,40,4.67,5,1664447916.0,4ed1cfaf-b73c-40a7-bbd5-97a3cdc8361f
f1,256,40,4.17,5,1664447921.0,373f6618-29da-4eab-b60c-18d22c7336a3
f1,256,40,5.53,6,1664447926.0,c0a205d6-5419-4ae0-8d80-dbec4742f7d1
f1,256,40,17.61,18,1664447931.0,242f7a1d-f02b-4483-92ff-ec4939ec5a12
f1,256,40,6.8,7,1664447936.0,79d59120-bdbf-4cca-9058-5ec8b4b1fde3
f1,256,40,17.54,18,1664447941.0,9af887b4-739a-4e82-87d7-0ae439d3f9b9
f1,256,40,4.65,5,1664447946.0,2dfcbf95-c071-45b4-800c-191b9d09cb99
f1,256,40,4.47,5,1664447952.0,cc8c76ce-0825-4231-95e9-21f8dc522cae
f1,256,40,4.53,5,1664447957.0,519303ee-eb00-426b-9a69-8af02cd5cecb
f1,256,40,14.69,15,1664447962.0,f7e4cb25-5a34-4d20-8c3f-15480b186bb0
f1,256,40,4.71,5,1664447967.0,d26f709a-ce88-4cda-ab29-e272c6c6778d
f1,256,40,4.45,5,1664447972.0,b408d123-47c4-4fae-904a-4fa8bc10c630
f1,256,40,6.83,7,1664447977.0,46cc2116-c5d5-44fc-816a-fbff5e967189
f1,256,40,6.17,7,1664447982.0,a343aa79-e361-40eb-83ea-de276bf13b77
f1,256,40,15.18,16,1664447987.0,d2ea6474-0ec8-4793-bac5-4ae122941b80
f1,256,40,4.28,5,1664447992.0,e0e9b4c0-0ba6-457d-b25e-e3cf68fd68e7
f1,256,40,9.27,10,1664447997.0,330db3de-5355-40fa-9acc-5a59f98ffcc9
f1,256,40,4.56,5,1664448002.0,6e603827-d311-43ae-ad4d-9523209d524b
f1,256,40,14.65,15,1664448007.0,29d951be-ceba-44b2-82d6-1d714588e7c6
f1,256,40,4.75,5,1664448012.0,3bdfa94a-7ad1-4160-af4d-7f57018ae0d1
f1,256,40,21.38,22,1664448017.0,a9cb5d4c-73f0-4517-aac6-f739ddd0fb23
f1,256,40,12.43,13,1664448022.0,a1989712-9bb8-4fd3-83a4-822849ee5649
f1,256,40,5.93,6,1664448027.0,86005268-b890-419e-a000-700d149b706e
f1,256,40,4.44,5,1664448033.0,ff1b8d9d-98fd-49bc-8022-f86c98bee366
f1,256,40,4.25,5,1664448038.0,757f0fcc-6af6-49b7-aa0a-53b22cb3077e
f1,256,40,4.29,5,1664448043.0,24f8bf2a-280f-4dce-94a1-e60fdc727034
f1,256,40,6.73,7,1664448048.0,4285e335-1f59-49c5-b7ea-28ee3db37024
f1,256,40,4.52,5,1664448053.0,efa54d44-d024-4dd3-9011-5330085664a0
f1,256,40,9.95,10,1664448058.0,f37744ac-4042-4167-85bd-cd4eb9f097e1
f1,256,40,13.73,14,1664448063.0,1b7af3cd-d580-45a7-8907-ec22531ccc84
f1,256,40,4.54,5,1664448068.0,a3ac0f13-2399-432e-929e-12f89f2429bd
f1,256,40,4.25,5,1664448073.0,1e37c210-5cc9-4666-815e-b4892c799e4f
f1,256,40,4.94,5,1664448078.0,760f950c-92d2-45f6-934d-f66f6258deba
f1,256,40,13.38,14,1664448083.0,5d8e5e15-0a62-4149-9ef9-fba817c176d8
f1,256,40,14.5,15,1664448088.0,9152fd50-24fe-4560-9fe2-25df2d24854c
f1,256,40,4.25,5,1664448093.0,af13ab4d-d1d5-4e07-bed1-637c5d45ea49
f1,256,40,4.31,5,1664448098.0,2672a381-5558-4bbf-9285-9f936a4945b0
f1,256,40,23.97,24,1664448103.0,78489edf-f75c-487c-90eb-6f31d22c166d
f1,256,40,4.61,5,1664448108.0,2108562f-904c-4144-bd90-eb0f9704eb49
f1,256,40,4.43,5,1664448113.0,ea424cfa-b1eb-47af-8753-d3a2a049713c
f1,256,40,4.57,5,1664448118.0,31ed8d77-82f9-4804-af57-29641004ac66
f1,256,40,4.36,5,1664448124.0,79a265c7-6461-4f9d-a8d7-0e321f577ab6
f1,256,40,4.43,5,1664448129.0,d157c12a-8874-457f-b9d4-d1ed5ab1cac0
f1,256,40,20.14,21,1664448134.0,a48a2feb-623f-4684-936e-bbd5a5beecdd
f1,256,40,5.06,6,1664448139.0,4abfe676-18e4-4f45-a88a-0cbdb5b1183c
f1,256,40,4.61,5,1664448144.0,f3c32abb-ce21-43f2-92ad-0c39ac4ae9ca
f1,256,40,8.57,9,1664448149.0,13668461-7ed1-4342-9c49-3515d31e28a4
f1,256,40,13.0,14,1664448154.0,29e34264-a62c-4b99-af41-a5251cf416f7
f1,256,40,4.28,5,1664448159.0,ef5566e8-7f25-4da5-a343-3f408baea4e4
f1,256,40,5.7,6,1664448164.0,e48031ab-ef9c-43e4-82fb-9e50217958ad
f1,256,40,9.92,10,1664448169.0,e030e428-786e-40de-946b-0fc6799a8525
f1,256,40,5.32,6,1664448174.0,247c054a-f321-45f3-ab41-65dab90fabb6
f1,256,40,7.91,8,1664448179.0,2e8aa498-4224-455f-8456-5fff91a61ae9
f1,256,40,4.63,5,1664448184.0,881a4a74-0c35-4034-b633-31b6c2eb2d05
f1,256,40,4.66,5,1664448189.0,451a3155-7fa2-465c-b1b2-725f0552c6e4
f1,256,40,4.64,5,1664448194.0,557ff27c-cc73-4d87-a1da-1d51871d2d20
f1,256,40,4.37,5,1664448199.0,3f8e9d4c-a417-4c80-a954-6d670ab21d69
f1,256,40,19.12,20,1664448204.0,37880369-ce33-4689-882d-f9d0ef9b633d
f1,256,40,12.88,13,1664448209.0,1893eeb4-43a2-44ad-ad14-c2d0157a65b3
f1,256,40,14.45,15,1664448214.0,08b30947-c11c-42dd-a018-efca4b149f7e
f1,256,40,4.45,5,1664448219.0,7229bf41-89db-474f-b3b4-2c0f6b2afe4e
f1,256,40,19.43,20,1664448224.0,d526652f-95a0-4a2b-85c4-29b4ecbb544e
f1,256,40,4.57,5,1664448230.0,78b0257d-a48e-4f10-a385-fed635636a70
f1,256,40,6.25,7,1664448235.0,1cce5017-0eeb-4dd8-b39a-d795c8914a6e
f1,256,40,4.4,5,1664448240.0,871aaeae-6f2e-4b28-adc5-5db30b450f9d
f1,256,40,4.54,5,1664448245.0,68667fad-fa07-4d4f-a58e-3c1bb2d02c1b
