,Duration
0,64.99981880187988
1,87.00013160705566
2,87.00013160705566
3,119.00019645690918
4,91.00008010864258
5,86.00020408630371
6,69.99993324279785
7,102.99992561340332
8,108.00004005432129
9,69.0000057220459
10,112.0002269744873
11,89.99991416931152
12,79.99992370605469
13,68.00007820129395
14,88.00005912780762
15,105.00001907348633
16,85.99996566772461
17,87.00013160705566
18,108.00004005432129
19,282.99999237060547
20,79.99992370605469
21,69.0000057220459
22,69.0000057220459
23,91.00008010864258
24,69.0000057220459
25,84.0001106262207
26,49.99995231628418
27,92.00000762939453
28,68.00007820129395
29,68.00007820129395
30,87.00013160705566
31,78.99999618530273
32,72.00002670288086
33,65.99998474121094
34,103.99985313415527
35,65.99998474121094
36,118.00003051757812
37,92.00000762939453
38,66.99991226196289
39,97.99981117248535
40,92.99993515014648
41,130.00011444091797
42,87.00013160705566
43,74.99980926513672
44,85.99996566772461
45,72.00002670288086
46,72.00002670288086
47,83.9998722076416
48,67.99983978271484
49,95.99995613098145
50,93.00017356872559
51,72.00002670288086
52,66.99991226196289
53,73.99988174438477
54,81.00008964538574
55,73.99988174438477
56,52.99997329711914
57,71.0000991821289
58,104.00009155273438
59,69.99993324279785
60,58.00008773803711
61,70.9998607635498
62,75.99997520446777
63,89.99991416931152
64,52.00004577636719
65,71.0000991821289
66,72.99995422363281
67,75.00004768371582
68,52.99997329711914
69,57.99984931945801
70,73.99988174438477
71,99.99990463256836
72,73.99988174438477
73,69.99993324279785
74,74.99980926513672
75,70.00017166137695
76,57.000160217285156
77,72.00002670288086
78,80.99985122680664
79,55.9999942779541
80,92.99993515014648
81,76.99990272521973
82,75.99997520446777
83,72.00002670288086
84,72.00002670288086
85,78.00006866455078
86,76.00021362304688
87,92.00000762939453
88,103.00016403198242
89,92.99993515014648
90,94.00010108947754
91,72.99995422363281
92,92.99993515014648
93,76.99990272521973
94,71.0000991821289
95,65.00005722045898
96,89.99991416931152
97,75.99997520446777
98,92.00000762939453
99,55.00006675720215
100,75.00004768371582
101,128.00002098083496
102,73.99988174438477
103,57.99984931945801
104,79.99992370605469
105,75.99997520446777
106,94.00010108947754
107,91.00008010864258
108,215.99984169006348
109,77.99983024597168
110,70.9998607635498
111,87.99982070922852
112,133.00013542175293
113,93.99986267089844
114,69.0000057220459
115,81.00008964538574
116,106.99987411499023
117,178.9999008178711
118,95.00002861022949
119,94.00010108947754
120,92.99993515014648
121,76.00021362304688
122,81.00008964538574
123,61.00010871887207
124,71.0000991821289
125,75.99997520446777
126,93.99986267089844
127,95.99995613098145
128,57.000160217285156
129,95.00002861022949
130,78.00006866455078
131,59.999942779541016
132,73.99988174438477
133,257.000207901001
134,80.00016212463379
135,93.99986267089844
136,85.99996566772461
137,117.00010299682617
138,82.0000171661377
139,75.00004768371582
140,95.00002861022949
141,128.9999485015869
142,78.00006866455078
143,159.99984741210938
144,95.00002861022949
145,95.00002861022949
146,78.00006866455078
147,72.99995422363281
148,57.000160217285156
149,78.00006866455078
150,80.00016212463379
151,59.00001525878906
152,84.0001106262207
153,99.99990463256836
154,76.99990272521973
155,69.0000057220459
156,79.99992370605469
157,61.00010871887207
158,76.99990272521973
159,111.9999885559082
160,95.99995613098145
161,108.00004005432129
162,368.9999580383301
163,81.00008964538574
164,98.9999771118164
165,81.00008964538574
166,182.999849319458
167,81.00008964538574
168,97.0001220703125
169,59.00001525878906
170,65.99998474121094
171,85.00003814697266
172,98.9999771118164
173,92.00000762939453
174,59.999942779541016
175,109.9998950958252
176,97.0001220703125
177,62.99996376037598
178,104.00009155273438
179,80.99985122680664
180,82.0000171661377
181,62.00003623962402
182,101.00007057189941
183,78.99999618530273
184,92.00000762939453
185,196.0000991821289
186,61.00010871887207
187,67.00015068054199
188,62.00003623962402
189,174.00002479553223
190,82.0000171661377
191,83.9998722076416
192,78.99999618530273
193,65.99998474121094
194,115.99993705749512
195,233.99996757507324
196,88.99998664855957
197,65.99998474121094
198,106.00018501281738
199,59.999942779541016
200,67.00015068054199
201,66.00022315979004
202,81.00008964538574
203,62.99996376037598
204,77.00014114379883
205,88.00005912780762
206,87.99982070922852
207,140.99979400634766
208,88.99998664855957
209,76.99990272521973
210,76.00021362304688
211,63.99989128112793
212,62.00003623962402
213,66.99991226196289
214,76.99990272521973
215,101.00007057189941
216,93.00017356872559
217,88.99998664855957
218,85.00003814697266
219,85.99996566772461
220,79.99992370605469
221,80.99985122680664
222,131.99996948242188
223,82.0000171661377
224,66.99991226196289
225,141.9999599456787
226,65.00005722045898
227,63.99989128112793
228,89.99991416931152
229,64.00012969970703
230,83.9998722076416
231,69.99993324279785
232,78.00006866455078
233,65.99998474121094
234,103.00016403198242
235,85.00003814697266
236,72.00002670288086
237,88.00005912780762
238,166.99981689453125
239,44.99983787536621
240,94.00010108947754
241,98.00004959106445
242,84.0001106262207
243,65.99998474121094
244,71.0000991821289
245,65.00005722045898
246,65.99998474121094
247,83.9998722076416
248,79.99992370605469
249,83.9998722076416
250,86.00020408630371
251,67.00015068054199
252,79.99992370605469
253,86.99989318847656
254,75.99997520446777
255,108.00004005432129
256,66.99991226196289
257,85.99996566772461
258,67.99983978271484
259,69.0000057220459
260,92.00000762939453
261,70.00017166137695
262,68.00007820129395
263,85.00003814697266
264,85.99996566772461
265,103.99985313415527
266,102.99992561340332
267,90.00015258789062
268,65.99998474121094
269,67.00015068054199
270,84.0001106262207
271,71.0000991821289
272,70.9998607635498
273,85.00003814697266
274,92.99993515014648
275,70.00017166137695
276,64.00012969970703
277,88.99998664855957
278,66.99991226196289
279,240.00000953674316
280,70.9998607635498
281,89.99991416931152
282,69.99993324279785
283,69.99993324279785
284,48.999786376953125
285,69.0000057220459
286,62.99996376037598
287,69.0000057220459
288,87.00013160705566
289,59.00001525878906
290,86.99989318847656
291,73.99988174438477
292,69.99993324279785
293,94.00010108947754
294,75.00004768371582
295,66.99991226196289
296,67.00015068054199
297,99.99990463256836
298,87.00013160705566
299,88.00005912780762
300,122.99990653991699
301,72.99995422363281
302,74.00012016296387
303,69.99993324279785
304,64.00012969970703
305,72.99995422363281
306,88.00005912780762
307,95.00002861022949
308,99.99990463256836
309,86.99989318847656
310,68.00007820129395
311,69.0000057220459
312,68.00007820129395
313,52.00004577636719
314,74.00012016296387
315,105.00001907348633
316,71.99978828430176
317,74.00012016296387
318,52.99997329711914
319,67.99983978271484
320,71.0000991821289
321,70.9998607635498
322,89.99991416931152
323,69.99993324279785
324,75.00004768371582
325,92.99993515014648
326,72.00002670288086
327,75.00004768371582
328,94.99979019165039
329,71.0000991821289
330,84.0001106262207
331,87.00013160705566
332,72.00002670288086
333,105.99994659423828
334,72.99995422363281
335,52.99997329711914
336,72.99995422363281
337,73.99988174438477
338,96.9998836517334
339,70.00017166137695
340,69.99993324279785
341,72.99995422363281
342,75.99997520446777
343,71.0000991821289
344,55.9999942779541
345,85.99996566772461
346,71.0000991821289
347,75.00004768371582
348,129.99987602233887
349,132.99989700317383
350,69.99993324279785
351,76.00021362304688
352,75.00004768371582
353,75.00004768371582
354,88.99998664855957
355,75.99997520446777
356,74.00012016296387
357,99.99990463256836
358,69.0000057220459
359,91.00008010864258
360,55.00006675720215
361,61.00010871887207
362,76.00021362304688
363,70.00017166137695
364,72.99995422363281
365,114.00008201599121
366,72.99995422363281
367,92.00000762939453
368,104.00009155273438
369,92.00000762939453
370,75.00004768371582
371,164.0000343322754
372,98.9999771118164
373,75.99997520446777
374,79.99992370605469
375,92.00000762939453
376,74.00012016296387
377,73.99988174438477
378,74.00012016296387
379,107.00011253356934
380,55.9999942779541
381,97.0001220703125
382,95.99995613098145
383,73.99988174438477
384,77.99983024597168
385,70.9998607635498
386,95.99995613098145
387,79.99992370605469
388,151.0000228881836
389,78.99999618530273
390,79.99992370605469
391,75.00004768371582
392,84.0001106262207
393,75.99997520446777
394,55.9999942779541
395,71.0000991821289
396,78.99999618530273
397,90.99984169006348
398,77.00014114379883
399,97.0001220703125
400,56.999921798706055
401,84.99979972839355
402,80.99985122680664
403,94.00010108947754
404,76.99990272521973
405,75.00004768371582
406,95.99995613098145
407,78.99999618530273
408,78.00006866455078
409,76.99990272521973
410,75.00004768371582
411,82.0000171661377
412,77.00014114379883
413,84.0001106262207
414,141.9999599456787
415,81.9997787475586
416,59.00001525878906
417,254.00018692016602
418,79.99992370605469
419,78.99999618530273
420,79.99992370605469
421,59.00001525878906
422,77.99983024597168
423,60.99987030029297
424,69.99993324279785
425,78.99999618530273
426,60.00018119812012
427,92.00000762939453
428,88.00005912780762
429,60.00018119812012
430,62.00003623962402
431,77.00014114379883
432,79.99992370605469
433,100.00014305114746
434,62.99996376037598
435,95.00002861022949
436,80.00016212463379
437,91.00008010864258
438,76.99990272521973
439,80.99985122680664
440,62.00003623962402
441,59.999942779541016
442,121.00005149841309
443,92.99993515014648
444,85.99996566772461
445,88.99998664855957
446,79.99992370605469
447,81.9997787475586
448,79.99992370605469
449,78.99999618530273
450,99.99990463256836
451,65.99998474121094
452,95.99995613098145
453,82.0000171661377
454,61.00010871887207
455,88.00005912780762
456,118.99995803833008
457,71.0000991821289
458,82.0000171661377
459,82.0000171661377
460,97.0001220703125
461,102.99992561340332
462,60.99987030029297
463,85.99996566772461
464,75.99997520446777
465,111.00006103515625
466,85.00003814697266
467,62.00003623962402
468,75.99997520446777
469,59.999942779541016
470,59.00001525878906
471,80.00016212463379
472,98.00004959106445
473,200.99997520446777
474,69.0000057220459
475,77.00014114379883
476,62.00003623962402
477,82.99994468688965
478,59.00001525878906
479,85.99996566772461
480,88.99998664855957
481,104.00009155273438
482,158.99991989135742
483,108.00004005432129
484,85.00003814697266
485,77.99983024597168
486,100.00014305114746
487,88.00005912780762
488,98.00004959106445
489,80.00016212463379
490,84.0001106262207
491,95.99995613098145
492,85.99996566772461
493,108.00004005432129
494,65.99998474121094
495,62.00003623962402
496,105.00001907348633
497,92.00000762939453
498,103.00016403198242
499,86.99989318847656
500,84.99979972839355
501,85.00003814697266
502,101.00007057189941
503,62.99996376037598
504,87.00013160705566
505,81.00008964538574
506,143.99981498718262
507,101.99999809265137
508,101.99999809265137
509,90.99984169006348
510,95.99995613098145
511,101.99999809265137
512,105.00001907348633
513,100.00014305114746
514,83.9998722076416
515,85.00003814697266
516,115.99993705749512
517,83.9998722076416
518,95.99995613098145
519,122.99990653991699
520,90.99984169006348
521,92.00000762939453
522,82.99994468688965
523,105.99994659423828
524,103.99985313415527
525,81.00008964538574
526,105.00001907348633
527,82.99994468688965
528,82.99994468688965
529,105.00001907348633
530,100.99983215332031
531,85.00003814697266
532,85.00003814697266
533,102.99992561340332
534,144.00005340576172
535,86.99989318847656
536,85.99996566772461
537,84.99979972839355
538,85.00003814697266
539,85.00003814697266
540,65.00005722045898
541,98.9999771118164
542,99.99990463256836
543,65.99998474121094
544,98.00004959106445
545,93.99986267089844
546,85.99996566772461
547,100.99983215332031
548,65.99998474121094
549,139.00017738342285
550,81.00008964538574
551,84.0001106262207
552,63.99989128112793
553,68.00007820129395
554,98.9999771118164
555,82.0000171661377
556,62.99996376037598
