Function,Memory_Size,Max_Memory_Used,Duration,Billed_Duration,UTC_Timestamp,RequestId
f1,1280,39,273.98,274,1640228998.0,d86804c4-c9b5-426f-939c-f58af6aef0da
f1,1280,39,273.25,274,1640229002.0,9a1e9a44-906d-4412-9511-73098e4c13e7
f1,1280,39,274.92,275,1640229006.0,213d6000-ecc3-4d7d-93f2-d5a3e4e1e461
f1,1280,39,274.37,275,1640229010.0,548ca182-d0e2-42cb-b572-e5e9a84884b3
f1,1280,39,276.15,277,1640229014.0,95ea93b6-9057-4d11-b136-3bccdd5e6f8b
f1,1280,39,274.23,275,1640229018.0,840720ec-d100-4c67-9216-6ab30c695209
f1,1280,39,269.59,270,1640229022.0,f99965cc-c689-4b0f-81e2-266e3fbf514e
f1,1280,39,268.82,269,1640229026.0,8998ade2-6455-4a2b-8dc3-6c244388b8e8
f1,1280,39,279.17,280,1640229030.0,92e4b4ad-b9ba-4855-a910-b7220535c53e
f1,1280,39,274.82,275,1640229034.0,5b0bc9b0-9cac-4c0a-8db2-04bab047202f
f1,1280,39,272.96,273,1640229038.0,6fe31738-5fe2-4b4b-9735-83e60a585ba9
f1,1280,39,267.44,268,1640229043.0,196c1897-7f37-4a00-b5ec-bf273ee949d0
f1,1280,39,273.32,274,1640229047.0,19965cfb-d3df-47bc-b769-e10e2242ab48
f1,1280,39,273.53,274,1640229051.0,944d193d-5090-41dc-b39a-805f302d1929
f1,1280,39,273.41,274,1640229055.0,5902b4f5-db82-4d23-a3b9-9a39d52ae576
f1,1280,39,269.1,270,1640229059.0,2e37745c-66be-4936-8e21-523d35ceacfe
f1,1280,39,274.64,275,1640229063.0,bfeee460-1b1f-41b0-a3c0-083068cf272c
f1,1280,39,273.46,274,1640229067.0,bb748bc1-1f6e-44c5-8028-158728240eac
f1,1280,39,268.21,269,1640229071.0,6ce7b14f-a9cb-4619-9294-ae2cc8d0b77b
f1,1280,39,273.85,274,1640229075.0,19bdb553-0129-4c65-af8d-9ebe5c8fdba8
f1,1280,39,268.85,269,1640229079.0,7e4a3615-1988-46b3-8ffc-d8d5df823654
f1,1280,39,270.28,271,1640229083.0,c4ac3eaa-4af5-4d3f-b258-b66eaf51658f
f1,1280,39,273.29,274,1640229087.0,e00d09cd-e453-4063-8822-f4cccdd92237
f1,1280,39,274.29,275,1640229091.0,5e660492-992d-4bf1-8964-e2b606f0d792
f1,1280,39,267.57,268,1640229095.0,8adc8664-60d8-491e-8bf6-581ccc9b89b8
f1,1280,39,266.78,267,1640229100.0,afef280b-5dc1-4ee3-a65d-8dc4149d94a4
f1,1280,39,273.45,274,1640229104.0,53d6d01b-4b43-48bc-9267-43f9c077973f
f1,1280,39,273.7,274,1640229108.0,43baa634-c6fd-4e48-8e2e-dfbd86586205
f1,1280,39,272.34,273,1640229112.0,c5913158-a4c9-4f61-90f8-52d71ebb54b4
f1,1280,39,273.2,274,1640229116.0,a42c66c2-b032-48b2-9e71-dd6acc5de70b
f1,1280,39,275.52,276,1640229120.0,71fc5c00-bbd2-4170-80b7-de61a6d55acc
f1,1280,39,273.42,274,1640229124.0,696b0bd4-22be-4f04-90d7-32456ffb5d4b
