,Duration
0,220.99995613098145
1,214.99991416931152
2,210.9999656677246
3,214.99991416931152
4,217.99993515014648
5,226.99999809265137
6,230.00001907348633
7,220.0000286102295
8,226.0000705718994
9,228.00016403198242
10,223.00004959106445
11,219.00010108947754
12,217.00000762939453
13,220.0000286102295
14,223.9999771118164
15,215.99984169006348
16,217.99993515014648
17,215.00015258789062
18,220.0000286102295
19,215.00015258789062
20,228.99985313415527
21,220.0000286102295
22,229.00009155273438
23,220.99995613098145
24,222.99981117248535
25,212.99982070922852
26,213.00005912780762
27,210.9999656677246
28,215.00015258789062
29,222.0001220703125
30,213.99998664855957
31,213.00005912780762
32,214.99991416931152
33,220.0000286102295
34,217.00000762939453
35,217.99993515014648
36,215.99984169006348
37,218.99986267089844
38,214.99991416931152
39,216.00008010864258
40,215.99984169006348
41,213.99998664855957
42,217.00000762939453
43,213.99998664855957
44,221.00019454956055
45,214.99991416931152
46,218.0001735687256
47,215.00015258789062
48,215.99984169006348
49,217.99993515014648
50,223.00004959106445
51,218.0001735687256
52,213.99998664855957
53,218.0001735687256
54,216.00008010864258
55,220.0000286102295
56,214.99991416931152
57,223.00004959106445
58,215.00015258789062
59,221.9998836517334
60,214.99991416931152
61,220.0000286102295
62,225.9998321533203
63,216.00008010864258
64,213.99998664855957
65,213.99998664855957
66,214.99991416931152
67,213.99998664855957
68,220.0000286102295
69,214.99991416931152
70,215.99984169006348
71,226.0000705718994
72,212.00013160705566
73,228.99985313415527
74,220.99995613098145
75,214.99991416931152
76,218.0001735687256
77,225.00014305114746
78,228.99985313415527
79,217.99993515014648
80,212.99982070922852
81,220.0000286102295
82,216.00008010864258
83,226.99999809265137
84,215.99984169006348
85,215.99984169006348
86,217.00000762939453
87,220.0000286102295
88,232.00011253356934
89,217.99993515014648
90,228.99985313415527
91,222.0001220703125
92,230.00001907348633
93,217.00000762939453
94,213.99998664855957
95,212.99982070922852
96,216.00008010864258
97,216.00008010864258
98,215.99984169006348
99,213.99998664855957
100,222.0001220703125
101,214.00022506713867
102,215.00015258789062
103,217.00000762939453
104,217.99993515014648
105,218.99986267089844
106,222.99981117248535
107,216.00008010864258
108,217.00000762939453
109,219.00010108947754
110,216.00008010864258
111,217.99993515014648
112,213.99998664855957
