,Duration
0,127.00009346008301
1,128.00002098083496
2,116.99986457824707
3,130.00011444091797
4,132.99989700317383
5,119.00019645690918
6,121.00005149841309
7,138.0000114440918
8,122.99990653991699
9,129.99987602233887
10,115.00000953674316
11,135.9999179840088
12,131.00004196166992
13,129.99987602233887
14,117.00010299682617
15,124.00007247924805
16,122.99990653991699
17,130.00011444091797
18,128.9999485015869
19,134.00006294250488
20,125.99992752075195
21,129.99987602233887
22,117.00010299682617
23,119.99988555908203
24,117.00010299682617
25,121.00005149841309
26,129.99987602233887
27,127.00009346008301
28,124.00007247924805
29,125.99992752075195
30,112.99991607666016
31,115.00000953674316
32,128.00002098083496
33,134.99999046325684
34,121.99997901916504
35,118.00003051757812
36,128.9999485015869
37,117.00010299682617
38,117.00010299682617
39,127.99978256225586
40,134.99999046325684
41,125.0
42,128.00002098083496
43,127.00009346008301
44,125.0
45,130.00011444091797
46,115.99993705749512
47,114.00008201599121
48,116.99986457824707
49,125.99992752075195
50,134.99999046325684
51,125.0
52,124.00007247924805
53,121.99997901916504
54,128.9999485015869
55,132.99989700317383
56,128.9999485015869
57,125.0
58,112.99991607666016
59,115.99993705749512
60,128.9999485015869
61,134.99999046325684
62,129.99987602233887
63,121.99997901916504
64,112.99991607666016
65,125.0
66,124.00007247924805
67,125.0
68,126.9998550415039
69,120.99981307983398
70,115.00000953674316
71,116.99986457824707
72,113.00015449523926
73,118.00003051757812
74,135.9999179840088
75,125.99992752075195
76,129.99987602233887
77,130.99980354309082
78,121.00005149841309
79,126.9998550415039
80,119.00019645690918
81,118.99995803833008
82,124.00007247924805
83,118.00003051757812
84,126.00016593933105
85,111.9999885559082
86,115.00000953674316
87,125.0
88,120.00012397766113
89,133.00013542175293
90,117.00010299682617
91,114.00008201599121
92,125.99992752075195
93,131.99996948242188
94,122.00021743774414
95,126.00016593933105
96,128.9999485015869
97,125.0
98,132.99989700317383
99,123.99983406066895
100,128.9999485015869
101,116.99986457824707
102,118.00003051757812
103,115.00000953674316
104,118.00003051757812
105,121.99997901916504
106,119.00019645690918
107,115.00000953674316
108,111.9999885559082
109,121.99997901916504
110,121.99997901916504
111,121.99997901916504
112,123.0001449584961
113,115.00000953674316
114,118.99995803833008
115,121.99997901916504
116,113.99984359741211
117,115.99993705749512
118,121.00005149841309
119,121.00005149841309
120,125.99992752075195
121,117.99979209899902
122,138.0000114440918
123,120.00012397766113
124,118.00003051757812
125,128.9999485015869
126,133.99982452392578
127,125.99992752075195
128,123.0001449584961
129,125.99992752075195
130,121.00005149841309
131,115.00000953674316
132,114.00008201599121
133,132.00020790100098
134,131.99996948242188
135,128.00002098083496
136,120.99981307983398
137,121.99997901916504
138,135.00022888183594
139,121.00005149841309
140,128.9999485015869
141,128.9999485015869
142,120.00012397766113
143,120.00012397766113
144,134.99999046325684
145,127.00009346008301
146,117.00010299682617
147,125.99992752075195
148,121.00005149841309
149,121.99997901916504
150,139.9998664855957
151,120.99981307983398
152,123.99983406066895
153,122.99990653991699
154,121.00005149841309
155,124.00007247924805
156,121.99997901916504
157,123.99983406066895
158,121.99997901916504
159,116.00017547607422
160,121.99997901916504
161,122.99990653991699
162,118.99995803833008
163,116.00017547607422
164,121.99997901916504
165,121.99997901916504
166,122.99990653991699
167,111.9999885559082
168,131.00004196166992
169,134.99999046325684
170,122.99990653991699
171,118.00003051757812
172,119.99988555908203
173,126.9998550415039
174,114.00008201599121
175,134.00006294250488
176,120.99981307983398
177,116.99986457824707
178,117.00010299682617
179,121.99997901916504
180,115.99993705749512
181,123.0001449584961
182,119.00019645690918
183,121.99997901916504
184,128.00002098083496
185,128.00002098083496
186,124.00007247924805
187,128.00002098083496
188,117.00010299682617
189,118.00003051757812
190,118.00003051757812
191,115.00000953674316
192,122.99990653991699
193,121.00005149841309
194,124.00007247924805
195,125.99992752075195
196,125.99992752075195
197,130.00011444091797
198,115.00000953674316
199,115.00000953674316
200,111.9999885559082
201,125.0
202,120.00012397766113
203,117.00010299682617
204,113.00015449523926
205,121.00005149841309
206,134.99999046325684
207,129.99987602233887
208,126.9998550415039
209,116.99986457824707
210,124.00007247924805
211,114.00008201599121
212,119.00019645690918
213,128.00002098083496
214,131.00004196166992
215,135.9999179840088
216,129.00018692016602
217,120.99981307983398
218,122.99990653991699
219,122.00021743774414
220,128.9999485015869
221,131.00004196166992
222,120.00012397766113
223,113.99984359741211
224,115.99993705749512
225,154.9999713897705
226,121.99997901916504
227,125.99992752075195
228,123.99983406066895
229,118.99995803833008
230,128.00002098083496
231,115.99993705749512
232,125.0
233,125.0
234,125.0
235,131.99996948242188
236,128.00002098083496
237,125.0
238,121.00005149841309
239,119.99988555908203
240,122.99990653991699
241,121.00005149841309
242,127.00009346008301
243,119.00019645690918
244,122.99990653991699
245,118.00003051757812
246,116.99986457824707
247,131.99996948242188
248,121.00005149841309
249,118.00003051757812
250,134.00006294250488
251,119.99988555908203
252,116.99986457824707
253,125.99992752075195
254,125.99992752075195
255,118.00003051757812
256,126.00016593933105
257,124.00007247924805
258,124.00007247924805
259,122.99990653991699
260,112.99991607666016
261,116.99986457824707
262,125.99992752075195
263,126.00016593933105
264,125.0
265,128.00002098083496
266,128.00002098083496
267,126.00016593933105
268,123.99983406066895
269,122.99990653991699
270,130.99980354309082
271,132.00020790100098
272,121.99997901916504
273,121.00005149841309
274,115.99993705749512
275,123.0001449584961
276,114.00008201599121
277,124.00007247924805
278,124.00007247924805
279,123.0001449584961
280,128.00002098083496
281,120.99981307983398
282,118.00003051757812
283,123.0001449584961
284,112.99991607666016
285,121.00005149841309
286,115.00000953674316
287,116.99986457824707
288,118.99995803833008
289,126.00016593933105
290,119.00019645690918
291,119.99988555908203
292,125.0
293,119.99988555908203
294,119.99988555908203
295,122.99990653991699
296,113.99984359741211
297,115.00000953674316
298,121.99997901916504
299,124.00007247924805
300,133.00013542175293
301,131.99996948242188
302,130.00011444091797
303,134.00006294250488
304,120.99981307983398
305,121.99997901916504
306,121.99997901916504
307,127.00009346008301
308,134.99999046325684
309,117.00010299682617
310,131.00004196166992
311,132.00020790100098
312,115.99993705749512
313,131.99996948242188
314,121.00005149841309
315,130.00011444091797
316,128.00002098083496
317,118.99995803833008
318,118.99995803833008
319,118.00003051757812
320,112.99991607666016
321,118.00003051757812
322,123.99983406066895
323,126.9998550415039
324,125.0
