Function,Memory_Size,Max_Memory_Used,Duration,Billed_Duration,UTC_Timestamp,RequestId
f1,1280,39,276.68,277,1641241720.0,8f5012c8-1e30-4200-bdcd-344c2c7bda86
f1,1280,39,276.86,277,1641241730.0,2bf81454-6510-46b5-92d3-a312718522df
f1,1280,39,275.65,276,1641241750.0,f2a878f2-2b91-47d0-92e7-93da68f15d79
f1,1280,39,276.39,277,1641241791.0,4ede5263-90d8-4f92-969e-85b064674f14
f1,1280,39,276.17,277,1641241811.0,51d9f80e-9d21-47b5-80ce-5380544ff593
f1,1280,39,277.91,278,1641241862.0,12af815d-c47c-48a7-a397-07f4e00602f1
f1,1280,39,276.6,277,1641241872.0,449ce201-3b92-4f05-ab3d-409af88ae631
f1,1280,39,276.21,277,1641241882.0,4e08c13b-7c42-4c2a-84dc-0efc30116442
f1,1280,39,281.49,282,1641241892.0,c6fa380e-0abb-47b4-acd3-7b2dc1dd77cd
f1,1280,39,276.08,277,1641241933.0,915e9128-42e3-4390-85e0-5d5ffc742ce0
f1,1280,39,276.01,277,1641241974.0,66581d96-0cc4-45b7-b983-af8e09c0fc0a
f1,1280,39,275.15,276,1641241994.0,cbc887fc-14e6-434b-9667-ef20b704f9c2
f1,1280,39,276.2,277,1641242004.0,36c44800-ae76-4e81-b52e-f56c74c984a0
f1,1280,39,274.63,275,1641242014.0,55054c37-5dfa-4cc1-a76a-a2aa837affb9
f1,1280,39,275.96,276,1641242024.0,7248a9b0-2e54-4791-999a-2612e952c8e8
f1,1280,39,272.7,273,1641242035.0,6d02f60e-6bf8-437f-9cf2-657c8467536c
f1,1280,39,271.48,272,1641242055.0,527692c2-3a6e-405a-a65b-b78c4acc2cd1
f1,1280,39,275.41,276,1641242065.0,38d0890d-303f-4052-afbb-4438f0383709
f1,1280,39,275.63,276,1641242075.0,a6699359-9ce8-44c1-8b27-3cf582b7c966
f1,1280,39,275.77,276,1641242085.0,4354dc03-b211-49f2-b5d3-e29dfa9e1c2e
f1,1280,39,277.6,278,1641242095.0,cbfbd5fd-a6b9-43ef-b289-2247e21dd6f6
f1,1280,39,274.45,275,1641242106.0,75669b94-cfa2-466c-90e7-ae1458f2b84e
f1,1280,39,270.35,271,1641242116.0,4a518a5d-20de-470c-9d1b-8625496f2e1e
f1,1280,39,273.21,274,1641242126.0,f3cb54db-1dcd-49fa-953c-6619434c594a
f1,1280,39,273.95,274,1641242136.0,b391dc48-7ba6-40e5-bbea-10f6cd57ee6d
f1,1280,39,274.73,275,1641242146.0,ac5a5365-06f8-4b15-af45-d749722f8d98
f1,1280,39,275.96,276,1641242156.0,c496e812-68ac-4e5c-b2ba-8786f30bacc6
f1,1280,39,276.6,277,1641242166.0,0dc97eb7-3456-4c94-a813-b56024fa049e
f1,1280,39,281.92,282,1641242177.0,bedfc869-0ead-4aed-bdf0-0975afe35bec
f1,1280,39,281.46,282,1641242187.0,a907a7f7-fbd1-41d9-86b0-3bcd49fef643
f1,1280,39,283.76,284,1641242197.0,623a25a6-8273-45ae-8756-db286ae352ab
f1,1280,39,278.02,279,1641242207.0,37b403c5-7aa4-42bd-89a7-91802f69ae27
f1,1280,39,278.04,279,1641242217.0,7488163e-cdd8-4ec8-acc8-eec11036d9df
f1,1280,39,276.91,277,1641242228.0,5a3a31f6-a580-4997-92b9-dc403a2c9400
f1,1280,39,276.04,277,1641242248.0,32996620-6e34-4159-9dd1-d39de11ffc8c
f1,1280,39,276.36,277,1641242258.0,2b127b28-1980-42ec-b6d2-ab8f1659877d
f1,1280,39,274.33,275,1641242278.0,aacdbe07-c6a6-4307-a626-e335fd3f2505
f1,1280,39,276.25,277,1641242288.0,7e2c23ff-a6c6-4c58-b88b-0386fee6a8c3
f1,1280,39,276.65,277,1641242309.0,629630d1-a3a5-4467-9333-7589ae0c23bb
f1,1280,39,280.6,281,1641242319.0,5517c74f-4303-4d26-80ba-9b42615ea85e
f1,1280,39,276.2,277,1641242349.0,c7da9c23-370a-4e73-959d-869c8b988f98
f1,1280,39,276.06,277,1641242380.0,856bdb1e-45c9-41cf-84ea-14dc7652f096
f1,1280,39,275.35,276,1641242390.0,6ff3b9a5-542a-47b5-a4d6-5305ebd12706
f1,1280,39,276.84,277,1641242420.0,17f2a0d7-fb54-47b5-821c-534ab322f2b9
f1,1280,39,271.97,272,1641242430.0,ff1dd7bc-b1f7-4589-bd85-8c9c70afd124
f1,1280,39,285.45,286,1641242451.0,a5a11247-6d98-4e9d-ba0f-1f6833de3d48
f1,1280,39,276.76,277,1641242471.0,0b53870e-f419-4085-ae54-8f6bd5ae1ee2
f1,1280,39,276.41,277,1641242481.0,fb9bd0f9-21ae-4d8c-aaec-4e21e13b20f1
f1,1280,39,272.26,273,1641242491.0,de90431f-c821-47a5-8873-a919c14ee9cd
f1,1280,39,275.11,276,1641242502.0,c5ca2bdf-4c7b-4fea-a56e-b03f6d099a79
f1,1280,39,274.93,275,1641242512.0,2c8d36e0-d94d-418c-8c03-d6ab18880971
f1,1280,39,272.13,273,1641242522.0,5bfe1c56-8d5c-4c30-a442-211deaae1816
f1,1280,39,271.13,272,1641242532.0,c8a60486-2a30-41f0-b85e-91b8d52a3f29
f1,1280,39,273.88,274,1641242542.0,2c837d50-ad52-44ed-9687-bbaf16c66bcf
f1,1280,39,275.94,276,1641242552.0,191a2999-dc42-4349-916b-673ec83178bd
f1,1280,39,274.06,275,1641242573.0,29658236-1a93-4498-8349-6d9d77b98ab0
f1,1280,39,276.32,277,1641242593.0,3c8e916e-a41f-498f-bb56-e4280e385533
