Function,Memory_Size,Max_Memory_Used,Duration,Billed_Duration,UTC_Timestamp,RequestId
f1,128,38,2753.17,2754,1642830231.0,b96661dd-2b50-4f4f-b95d-5fab51c137f3
f1,128,38,2783.42,2784,1642830244.0,8e73e071-b48f-4931-a627-f51fa8697c00
f1,128,38,2794.54,2795,1642830256.0,5ec9cc94-f807-4ada-ab01-8e1db9a642e5
f1,128,38,2797.58,2798,1642830269.0,c8892254-815a-43b8-99c4-dd6cbcffafbd
f1,128,38,2754.2,2755,1642830281.0,421631c3-5cda-465d-912f-c7016474682f
f1,128,38,2764.24,2765,1642830294.0,73f25aa6-d90a-4a9e-bf8b-efc5a13cf599
f1,128,38,2792.21,2793,1642830306.0,e3ade7a4-af63-4339-aa2a-c7f92a7c1f0e
f1,128,38,2792.0,2793,1642830319.0,9d8bc988-69dc-44b1-8977-dbfa0df81fab
f1,128,38,2805.16,2806,1642830332.0,8b738e9a-8044-4e20-ba8e-3e68f28a5185
f1,128,38,2799.15,2800,1642830344.0,27fa450e-f9e3-442d-ba87-0bdccd6daa51
f1,128,38,2766.42,2767,1642830357.0,a2df253c-b20e-4240-8878-9145f252747c
f1,128,38,2760.62,2761,1642830369.0,5548f5ed-ad0a-43bf-89a8-54dc557203be
f1,128,38,2784.48,2785,1642830382.0,fb364514-6b9c-42a0-a84d-a190ae61e834
f1,128,38,2819.17,2820,1642830394.0,45666a96-1e0a-453f-bf9f-c688920dee0d
f1,128,38,2812.89,2813,1642830407.0,208ccb8c-9b8d-4003-9b9a-eaa97c9bae61
f1,128,38,2799.03,2800,1642830419.0,c02682bc-b3da-4310-847b-f4e193d2a21f
f1,128,38,2736.81,2737,1642830432.0,94fb2424-baf4-4afe-b0e2-a600fb6e627a
f1,128,38,2784.53,2785,1642830444.0,22f3772e-d764-4d82-84ef-97cca2fdf047
f1,128,38,2776.79,2777,1642830457.0,d66cbc88-be16-4ef3-a266-b0b4cefa2a31
f1,128,38,2778.32,2779,1642830469.0,17b33641-26cc-47ea-adb5-1265c4c4be4f
f1,128,38,2812.26,2813,1642830482.0,cc5420c7-a1ef-42bb-a7c6-7e8c85a51dad
f1,128,38,2780.52,2781,1642830494.0,d60dcc3b-d5be-40ec-ac08-b8f3d009d1d3
f1,128,38,2776.93,2777,1642830507.0,7c65123f-4a68-470b-b595-0b540e3ca357
f1,128,38,2756.01,2757,1642830519.0,85dd61df-5d74-4dfa-8ed3-d00b49ebb238
f1,128,38,2757.06,2758,1642830532.0,8133974c-9f15-4550-a018-7212293ba482
f1,128,38,2798.67,2799,1642830545.0,79131ac2-a454-43e3-bc33-328b5e093830
f1,128,38,2789.84,2790,1642830557.0,004a70b3-cf48-448b-9b36-a7b50769bc5f
f1,128,38,2778.07,2779,1642830570.0,ca728dae-18c2-4bb1-ac42-a45e42625b75
f1,128,38,2802.87,2803,1642830582.0,adf702b5-cf35-499c-be40-5e815b7af4a5
f1,128,38,2790.89,2791,1642830595.0,a7624694-afa2-46af-a165-ea777d78e367
f1,128,38,2771.65,2772,1642830607.0,a830297d-c5e2-4762-925f-7b8b96fdcd8c
f1,128,38,2793.97,2794,1642830620.0,ab5260bd-fe6d-487d-be1b-08351ea0f46b
f1,128,38,2785.9,2786,1642830632.0,3e178fd4-1c0c-4996-afe3-b36fefa15857
f1,128,38,2774.56,2775,1642830645.0,03a4956f-a5a1-43c9-a7e0-9905812499f7
f1,128,38,2801.36,2802,1642830657.0,31cff1cd-facb-4423-80c9-c777f0409a26
f1,128,38,2822.87,2823,1642830670.0,db62e2ec-a384-46af-877e-9a4c49e04243
f1,128,38,2803.57,2804,1642830683.0,c37441d6-f797-49d7-bf77-9166f27e2e03
f1,128,38,2773.12,2774,1642830695.0,9c3b19ab-7b01-4245-a190-0a55a27911fe
f1,128,38,2731.88,2732,1642830707.0,76dca8c1-ecb6-45b1-9eea-6718c49b5ea1
f1,128,38,2791.7,2792,1642830720.0,cb38dcb1-db35-4f19-b7db-c4828c0846d9
f1,128,38,2768.58,2769,1642830733.0,0b726a75-2c03-4123-9836-5e4070becab5
f1,128,38,2824.45,2825,1642830745.0,98f765fb-44cf-4211-919e-cea2342a6194
f1,128,38,2809.22,2810,1642830758.0,131e16d0-5623-4d23-8b46-2f6314722019
f1,128,38,2811.61,2812,1642830770.0,367a4a60-3c51-4779-9ed6-df28fd62ddcc
f1,128,38,2762.03,2763,1642830783.0,e175e635-b850-43f2-94ae-f8521e54c6e5
f1,128,38,2792.93,2793,1642830795.0,97d38af4-76e3-47f0-886d-3d076167a043
f1,128,38,2801.53,2802,1642830808.0,b3bfc264-d90c-4ccb-a14d-1110bcfdcbfa
f1,128,38,2777.03,2778,1642830820.0,390cb0a7-ad78-49d4-b13e-9dc60fa6be90
f1,128,38,2796.78,2797,1642830833.0,fa9ec071-34cc-437c-bd94-9cf846b7ef11
f1,128,38,2789.9,2790,1642830846.0,13f5ce53-19a0-4fff-bd51-c762df487535
f1,128,38,2811.19,2812,1642830858.0,32d5e6bf-8a34-48d2-8c21-4161d5815fd4
f1,128,38,2811.9,2812,1642830871.0,78afc20f-3fbe-4c88-8f6f-f9b65a3c8019
f1,128,38,2811.75,2812,1642830883.0,1aaf848c-f1d5-4855-8052-ea6ae42f2fc4
f1,128,38,2806.98,2807,1642830896.0,b94b8e51-58c4-4004-b31f-7e90f09c964b
f1,128,38,2770.49,2771,1642830908.0,3e3d6d4b-2dda-49e5-b70c-8095301df8d8
f1,128,38,2823.56,2824,1642830921.0,b828ac9e-2666-47ee-8294-afde759ee344
f1,128,38,2827.94,2828,1642830933.0,7b331ea2-3b9a-4728-94e1-7f5aa842a96c
f1,128,38,2819.58,2820,1642830946.0,0b4b1023-2c92-475e-bade-c336984e7009
f1,128,38,2805.99,2806,1642830958.0,58bc9ec9-ef41-4754-ab00-43ba41b77453
f1,128,38,2807.06,2808,1642830971.0,6fa81dc0-6ba4-4dda-bba9-d31e6275da07
f1,128,38,2809.52,2810,1642830983.0,b79c31b6-1a1e-4044-9ae8-b5748f7ef213
f1,128,38,2822.01,2823,1642830996.0,bc63af29-092a-4d81-8bad-a3d23641e9ef
f1,128,38,2808.29,2809,1642831009.0,3325b105-cd5b-4b84-9992-161ae291f710
f1,128,38,2810.87,2811,1642831021.0,88b120b7-83c1-48d9-a07d-055033f2a5af
f1,128,38,2815.07,2816,1642831034.0,ea646afe-de38-4e5d-a739-14fec76e7b86
f1,128,38,2808.06,2809,1642831046.0,68083b5a-a94f-4a6b-bfdd-efbe11c726cc
f1,128,38,2814.71,2815,1642831059.0,6aa2734e-388d-4d8c-902d-b73eee132a7f
f1,128,38,2821.57,2822,1642831071.0,876ff6b7-e7f0-4958-aaf1-85b351d0602c
f1,128,38,2807.05,2808,1642831084.0,34fbc775-b897-47cd-a821-78a81d98441b
f1,128,38,2811.67,2812,1642831096.0,0541fb16-a2d1-4930-986b-ed183d67f195
f1,128,38,2807.62,2808,1642831109.0,47ff9fdf-2703-4ae9-a2b3-98063c105471
f1,128,38,2825.14,2826,1642831121.0,711e8205-26a0-4e6f-90fd-ff0018b50ce2
f1,128,38,2774.79,2775,1642831134.0,9a38ed63-6779-4d2b-815c-f18f49c42579
f1,128,38,2786.18,2787,1642831146.0,b2b67f85-b1c9-4c40-84c8-9ae83e374dd5
f1,128,38,2810.45,2811,1642831159.0,fc93b664-f7d7-4ca8-95a0-5c82d92d23d0
f1,128,38,2801.24,2802,1642831171.0,637797e3-d5d3-42c9-8a76-0ed0ac000997
f1,128,38,2788.0,2789,1642831184.0,088e63ea-8c86-4d58-ad58-92047c9d2c7c
f1,128,38,2783.95,2784,1642831197.0,a5ba9e4a-de84-4e1d-aedc-479228c03a72
f1,128,38,2824.81,2825,1642831209.0,c8fd89f8-8448-4fc6-8063-d12ebd79a08d
f1,128,38,2822.35,2823,1642831222.0,439177bb-d1a0-499a-ab84-22e976be2bda
f1,128,38,2821.16,2822,1642831235.0,7c9a27d9-f10d-427a-b28e-f44e56e51d69
f1,128,38,2792.11,2793,1642831247.0,f9881928-936e-4bbc-b95d-34fe4f4eb94c
f1,128,38,2819.25,2820,1642831260.0,454cdffd-7471-40d0-97f9-43642b1a424b
f1,128,38,2820.39,2821,1642831272.0,c68f9b4a-d9b4-4e16-adc8-c85e173dbbfc
f1,128,38,2809.05,2810,1642831285.0,be727ffc-e918-497a-9b9f-dd149040488a
f1,128,38,2824.25,2825,1642831297.0,c94e9677-8647-410a-986e-d10b2940a8bd
